house_price,rental_agency,postcode1,postcode2,bedrooms,nhood,surface,postcode
1400,Mar. J. Heule,1056,HR,3,Landlust Zuid        ,50,1056 HR
1175,Donné Vastgoed,1073,ER,2,Van der Helstpleinbuurt        ,46,1073 ER
2250,Incity Real Estate,1073,ER,4,Van der Helstpleinbuurt        ,93,1073 ER
1200,Rappange Makelaardij,1073,ER,2,Van der Helstpleinbuurt        ,40,1073 ER
1400,Linger OG,1093,EE,3,Dapperbuurt Noord        ,72,1093 EE
1200,Linger OG,1093,EE,2,Dapperbuurt Noord        ,44,1093 EE
1900,JLG Real Estate,1093,EE,3,Dapperbuurt Noord        ,80,1093 EE
1550,JLG Real Estate,1092,AK,3,Oosterparkbuurt Zuidoost        ,75,1092 AK
1850,Dames van Vermeer,1092,AK,3,Oosterparkbuurt Zuidoost        ,62,1092 AK
3475,City Housing Amsterdam,1092,AK,3,Oosterparkbuurt Zuidoost        ,130,1092 AK
1350,Expatservice Amsterdam,1052,CP,2,Frederik Hendrikbuurt Noord        ,50,1052 CP
1750,Amstel Property Agency,1052,CP,3,Frederik Hendrikbuurt Noord        ,65,1052 CP
1850,Amstel Property Agency,1052,CP,3,Frederik Hendrikbuurt Noord        ,64,1052 CP
1700,Home of Orange,1055,RD,3,Bedrijventerrein Landlust        ,65,1055 RD
1500,Homecrew,1055,RD,3,Bedrijventerrein Landlust        ,65,1055 RD
1450,Aham Vastgoed,1055,RD,3,Bedrijventerrein Landlust        ,51,1055 RD
1550,Unlimited Housing,1055,RZ,2,Bedrijventerrein Landlust        ,41,1055 RZ
1400,Rosmuller Makelaars,1055,RZ,2,Bedrijventerrein Landlust        ,50,1055 RZ
1500,Expats. Amsterdam Rentals ,1055,RZ,2,Bedrijventerrein Landlust        ,65,1055 RZ
1600,Mid-stay Apartments,1082,MT,3,Zuidas Zuid        ,95,1082 MT
1950,The Rental Agency Amsterdam,1082,MT,3,Zuidas Zuid        ,80,1082 MT
1500,Renthouse Vastgoed,1082,MT,2,Zuidas Zuid        ,65,1082 MT
1750,Grand Apartments Amsterdam,1078,JB,3,Scheldebuurt West        ,55,1078 JB
1650,Relocation-Amsterdam,1078,JB,3,Scheldebuurt West        ,52,1078 JB
1475,SPR Property,1078,JB,2,Scheldebuurt West        ,58,1078 JB
1395,Compass Housing Amsterdam,1082,GS,2,Buitenveldert Midden Zuid        ,41,1082 GS
1890,ViaDaan,1082,GS,3,Buitenveldert Midden Zuid        ,67,1082 GS
1850,Brummel & Beuk Makelaars ,1082,GS,3,Buitenveldert Midden Zuid        ,93,1082 GS
1600,TVN Real Estate,1058,BP,2,Postjeskade e.o.        ,65,1058 BP
1650,Interhouse verhuurmakelaars Amsterdam,1058,BP,2,Postjeskade e.o.        ,56,1058 BP
1850,Dutch Housing Centre BV,1058,BP,4,Postjeskade e.o.        ,73,1058 BP
1500,Absolute Housing,1086,XZ,2,Steigereiland Zuid        ,57,1086 XZ
2500,AmsterHomes,1086,XZ,3,Steigereiland Zuid        ,102,1086 XZ
1695,LIV Residential,1086,XZ,2,Steigereiland Zuid        ,55,1086 XZ
2000,Relocation Advisers B.V.,1053,CT,3,Bellamybuurt Zuid        ,90,1053 CT
2000,Relocation Advisers B.V.,1053,CT,3,Bellamybuurt Zuid        ,75,1053 CT
2475,Expat Apartment Service,1053,CT,3,Bellamybuurt Zuid        ,80,1053 CT
1350,Relocation Advisers B.V.,1073,VA,2,Van der Helstpleinbuurt        ,48,1073 VA
2250,Relocation Advisers B.V.,1073,VA,3,Van der Helstpleinbuurt        ,85,1073 VA
2475,Expat Apartment Service,1073,VA,3,Van der Helstpleinbuurt        ,80,1073 VA
1800,Residential Real Estate,1053,WS,3,Da Costabuurt Noord        ,65,1053 WS
3475,City Housing Amsterdam,1053,WS,3,Da Costabuurt Noord        ,130,1053 WS
1550,City Housing Amsterdam,1053,WS,3,Da Costabuurt Noord        ,60,1053 WS
2500,Hakkenbroek Housing Company,1013,GG,4,Haarlemmerbuurt Oost        ,150,1013 GG
2000,Relocation Advisers B.V.,1013,GG,3,Haarlemmerbuurt Oost        ,85,1013 GG
1595,A1 Executive Estate,1013,GG,2,Haarlemmerbuurt Oost        ,55,1013 GG
5250,Grand Apartments Amsterdam,1012,RT,5,Spuistraat Zuid        ,196,1012 RT
1002,Urban Short Stay,1012,RT,2,Spuistraat Zuid        ,42,1012 RT
1550,Y Vastgoed,1012,RT,3,Spuistraat Zuid        ,50,1012 RT
1700,The Local Feeling,1072,KZ,3,Cornelis Troostbuurt        ,74,1072 KZ
1850,Collection Apartments,1072,KZ,3,Cornelis Troostbuurt        ,75,1072 KZ
1395,Dots Housing,1072,KZ,3,Cornelis Troostbuurt        ,48,1072 KZ
1550,Huizenbalie.nl,1059,EJ,3,Aalsmeerwegbuurt Oost        ,65,1059 EJ
1750,Rossetti Residence,1059,EJ,3,Aalsmeerwegbuurt Oost        ,75,1059 EJ
1795,ViaDaan,1059,EJ,3,Aalsmeerwegbuurt Oost        ,60,1059 EJ
1595,Lemoo,1011,NB,3,Uilenburg        ,70,1011 NB
6155,QUARTERS Properties,1011,NB,1,Uilenburg        ,12,1011 NB
1850,Collection Apartments,1011,NB,3,Uilenburg        ,65,1011 NB
1950,Collection Apartments,1017,RW,3,Leidsebuurt Zuidoost        ,85,1017 RW
1500,Parker & Williams Real Estate Services,1017,RW,2,Leidsebuurt Zuidoost        ,63,1017 RW
1900,Relocation Advisers B.V.,1017,RW,3,Leidsebuurt Zuidoost        ,115,1017 RW
2250,Amsterdam Rentals,1056,SH,3,Jan Maijenbuurt        ,74,1056 SH
4500,Compass Housing Amsterdam,1056,SH,4,Jan Maijenbuurt        ,139,1056 SH
1500,Compass Housing Amsterdam,1056,SH,2,Jan Maijenbuurt        ,37,1056 SH
2950,Compass Housing Amsterdam,1018,SX,3,de Plantage        ,95,1018 SX
8155,QUARTERS Properties,1018,SX,1,de Plantage        ,8,1018 SX
1600,Amsterdam Housing,1018,SX,3,de Plantage        ,80,1018 SX
1400,ViaDaan,1055,TE,2,Erasmusparkbuurt West        ,51,1055 TE
2300,NOORESTATE,1055,TE,4,Erasmusparkbuurt West        ,110,1055 TE
2600,Parker & Williams Real Estate Services,1055,TE,3,Erasmusparkbuurt West        ,111,1055 TE
2200,MijnHuisVerhuren.nl,1015,BS,3,Leliegracht e.o.        ,98,1015 BS
1500,Friedmann Housing,1015,BS,3,Leliegracht e.o.        ,65,1015 BS
1550,Friedmann Housing,1015,BS,3,Leliegracht e.o.        ,87,1015 BS
1995,Expatservice Amsterdam,1018,SX,3,de Plantage        ,90,1018 SX
1550,City Housing Amsterdam,1018,SX,3,de Plantage        ,60,1018 SX
1400,ViaDaan,1018,SX,2,de Plantage        ,50,1018 SX
1850,House of Rentals,1071,HS,3,Cornelis Schuytbuurt        ,68,1071 HS
1226,ViaDaan,1071,HS,2,Cornelis Schuytbuurt        ,56,1071 HS
1500,Interhouse verhuurmakelaars Amsterdam,1071,HS,2,Cornelis Schuytbuurt        ,44,1071 HS
2100,Unlimited Housing,1095,CL,3,Noordoostkwadrant Indische buurt        ,70,1095 CL
2000,Match&Rent,1095,CL,2,Noordoostkwadrant Indische buurt        ,75,1095 CL
2000,Match&Rent,1095,CL,3,Noordoostkwadrant Indische buurt        ,100,1095 CL
1575,City Homes,1013,BV,3,Westerdokseiland        ,50,1013 BV
1700,Boomsma & Bruinsma Makelaars,1013,BV,3,Westerdokseiland        ,60,1013 BV
1600,Zen Home Rentals,1013,BV,3,Westerdokseiland        ,90,1013 BV
2100,Zen Home Rentals,1012,NL,3,Nieuwe Kerk e.o.        ,90,1012 NL
60,SPiL makelaars,1012,NL,1,Nieuwe Kerk e.o.        ,14,1012 NL
1475,Boon Properties,1012,NL,3,Nieuwe Kerk e.o.        ,50,1012 NL
1650,Prinsen Residence International,1018,CW,2,de Plantage        ,70,1018 CW
3250,Prinsen Residence International,1018,CW,4,de Plantage        ,140,1018 CW
2300,Your Home Makelaardij,1018,CW,3,de Plantage        ,82,1018 CW
1775,Your Home Makelaardij,1011,HE,3,Zuiderkerkbuurt        ,65,1011 HE
1550,Cosmo Housing,1011,HE,3,Zuiderkerkbuurt        ,65,1011 HE
7995,Relocation-Amsterdam,1011,HE,6,Zuiderkerkbuurt        ,196,1011 HE
1050,Voogd Makelaardij,1082,MT,1,Zuidas Zuid        ,25,1082 MT
1250,Cosmo Housing,1082,MT,2,Zuidas Zuid        ,40,1082 MT
1100,SPiL makelaars,1082,MT,1,Zuidas Zuid        ,40,1082 MT
1750,Galman & Versteeg Makelaars o.g.,1082,MT,4,Zuidas Zuid        ,88,1082 MT
1250,De Nederlanden,1082,MT,2,Zuidas Zuid        ,33,1082 MT
1250,KNAP Makelaardij ,1082,MT,2,Zuidas Zuid        ,23,1082 MT
1425,JLG Real Estate,1077,SC,2,Minervabuurt Zuid        ,36,1077 SC
1900,JLG Real Estate,1077,SC,3,Minervabuurt Zuid        ,85,1077 SC
1650,Huizenbalie.nl,1077,SC,3,Minervabuurt Zuid        ,53,1077 SC
1500,Huizenbalie.nl,1058,HH,3,Legmeerpleinbuurt        ,78,1058 HH
1850,J.T.M.D. vastgoed beheer B.V.,1058,HH,5,Legmeerpleinbuurt        ,80,1058 HH
1995,Expatservice Amsterdam,1058,HH,3,Legmeerpleinbuurt        ,90,1058 HH
2950,Koops Makelaardij Amsterdam,1022,LA,4,Elzenhagen Zuid        ,100,1022 LA
5500,Broersma Makelaardij,1022,LA,6,Elzenhagen Zuid        ,233,1022 LA
1500,MA Residences,1022,LA,2,Elzenhagen Zuid        ,55,1022 LA
8155,Urban Short Stay,1078,HW,1,Wielingenbuurt        ,22,1078 HW
1850,Valerius Rentals,1078,HW,3,Wielingenbuurt        ,61,1078 HW
6250,Amstelland Makelaars,1078,HW,8,Wielingenbuurt        ,265,1078 HW
1675,Interhouse verhuurmakelaars Amsterdam,1055,DR,3,Landlust Noord        ,85,1055 DR
2495,People On The Move Expat Rentals,1055,DR,3,Landlust Noord        ,105,1055 DR
1650,Koops Makelaardij Amsterdam,1055,DR,2,Landlust Noord        ,60,1055 DR
2250,Valerius Rentals,1056,LB,4,Geuzenhofbuurt        ,79,1056 LB
1600,Valerius Rentals,1056,LB,2,Geuzenhofbuurt        ,31,1056 LB
1150,Van Huis Uit Makelaars,1056,LB,2,Geuzenhofbuurt        ,35,1056 LB
1750,Amsterdamse Maatschappij,1078,JR,2,Scheldebuurt West        ,95,1078 JR
1500,Renthouse Vastgoed,1078,JR,2,Scheldebuurt West        ,65,1078 JR
1250,YP Housing,1078,JR,2,Scheldebuurt West        ,52,1078 JR
1350,Aham Vastgoed,1069,EG,2,De Punt        ,45,1069 EG
1150,Expats. Amsterdam Rentals ,1069,EG,2,De Punt        ,40,1069 EG
1700,EarthRock Housing,1069,EG,3,De Punt        ,92,1069 EG
1650,EarthRock Housing,1058,NG,4,Legmeerpleinbuurt        ,80,1058 NG
1300,Grand Apartments Amsterdam,1058,NG,2,Legmeerpleinbuurt        ,50,1058 NG
1350,Partner in real estate,1058,NG,2,Legmeerpleinbuurt        ,46,1058 NG
1250,Expats. Amsterdam Rentals ,1072,CL,2,Hercules Seghersbuurt        ,35,1072 CL
1850,Hoen Vastgoedbeheer ,1072,CL,3,Hercules Seghersbuurt        ,52,1072 CL
1392,Holland2Stay,1072,CL,2,Hercules Seghersbuurt        ,62,1072 CL
2150,Valerius Rentals,1054,HJ,3,Vondelparkbuurt Oost        ,83,1054 HJ
1750,Amsterdam Housing,1054,HJ,3,Vondelparkbuurt Oost        ,85,1054 HJ
1400,Van Huis Uit Makelaars,1054,HJ,2,Vondelparkbuurt Oost        ,50,1054 HJ
1950,Expats. Amsterdam Rentals ,1087,CN,4,Haveneiland Noordoost        ,130,1087 CN
1750,Expats. Amsterdam Rentals ,1087,CN,2,Haveneiland Noordoost        ,50,1087 CN
1570,Heimstaden,1087,CN,3,Haveneiland Noordoost        ,50,1087 CN
1800,Heimstaden,1096,GM,4,Amstelkwartier Noord        ,100,1096 GM
2950,Koops Makelaardij Amsterdam,1096,GM,4,Amstelkwartier Noord        ,100,1096 GM
1350,Expatservice Amsterdam,1096,GM,2,Amstelkwartier Noord        ,50,1096 GM
925,Expathousing.com (Amsterdam) ,1102,XA,2,Venserpolder Oost        ,29,1102 XA
3750,Dutch Housing Centre BV,1102,XA,4,Venserpolder Oost        ,180,1102 XA
1795,Lengers Housing,1102,XA,3,Venserpolder Oost        ,55,1102 XA
1250,Linger OG,1102,XA,3,Venserpolder Oost        ,60,1102 XA
1950,Housing Experts,1102,XA,2,Venserpolder Oost        ,55,1102 XA
1600,Amsterdam Housing,1102,XA,3,Venserpolder Oost        ,65,1102 XA
1400,Amstel Vastgoed,1017,CE,2,Rembrandtpleinbuurt        ,55,1017 CE
1567,FRIS Vastgoed Management,1017,CE,2,Rembrandtpleinbuurt        ,77,1017 CE
1475,Expathousing.com (Amsterdam) ,1017,CE,2,Rembrandtpleinbuurt        ,44,1017 CE
2450,Expatservice Amsterdam,1056,RM,4,Jan Maijenbuurt        ,113,1056 RM
1800,Dutch Housing Centre BV,1056,RM,2,Jan Maijenbuurt        ,60,1056 RM
2250,Domica Amsterdam,1056,RM,2,Jan Maijenbuurt        ,100,1056 RM
2475,Your Home Makelaardij,1082,MT,3,Zuidas Zuid        ,80,1082 MT
2475,Your Home Makelaardij,1082,MT,3,Zuidas Zuid        ,80,1082 MT
1725,Grand Relocation,1082,MT,3,Zuidas Zuid        ,75,1082 MT
1495,TVN Real Estate,1062,AB,2,Overtoomse Veld Zuid        ,56,1062 AB
1500,LV Housing,1062,AB,3,Overtoomse Veld Zuid        ,70,1062 AB
2000,AmsterHomes,1062,AB,3,Overtoomse Veld Zuid        ,75,1062 AB
1195,LIV Residential,1076,PM,2,Van Tuyllbuurt        ,31,1076 PM
2000,Expats. Amsterdam Rentals ,1076,PM,4,Van Tuyllbuurt        ,160,1076 PM
1475,Van Roijen Makelaardij o.g. B.V.,1076,PM,2,Van Tuyllbuurt        ,48,1076 PM
1695,ViaDaan,1019,XH,4,Borneo        ,100,1019 XH
1450,Eday Housing Services,1019,XH,2,Borneo        ,65,1019 XH
3000,27 Huis Makelaars,1019,XH,3,Borneo        ,110,1019 XH
3800,KK Amsterdam,1053,ZS,5,Da Costabuurt Zuid        ,177,1053 ZS
1700,Ramon Mossel Makelaardij,1053,ZS,3,Da Costabuurt Zuid        ,93,1053 ZS
1450,Prestige Housing,1053,ZS,2,Da Costabuurt Zuid        ,60,1053 ZS
2150,House of Rentals,1067,KW,3,Buurt 8        ,90,1067 KW
1650,Rappange Makelaardij,1067,KW,3,Buurt 8        ,70,1067 KW
1450,Rappange Makelaardij,1067,KW,3,Buurt 8        ,50,1067 KW
1550,City Housing Amsterdam,1055,DC,3,Erasmusparkbuurt West        ,60,1055 DC
3475,City Housing Amsterdam,1055,DC,3,Erasmusparkbuurt West        ,130,1055 DC
1650,Edens Makelaardij,1055,DC,4,Erasmusparkbuurt West        ,62,1055 DC
1695,Hoen Vastgoedbeheer ,1018,SX,3,de Plantage        ,90,1018 SX
1750,BrinkBorgh Makelaardij,1018,SX,3,de Plantage        ,82,1018 SX
1500,BrinkBorgh Makelaardij,1018,SX,3,de Plantage        ,51,1018 SX
1650,Amstel Makelaardij o.g.,1021,JS,3,Bedrijventerrein Hamerstraat        ,67,1021 JS
1600,Amstel Makelaardij o.g.,1021,JS,3,Bedrijventerrein Hamerstraat        ,99,1021 JS
1612,Rebo Vastgoed Management,1021,JS,4,Bedrijventerrein Hamerstraat        ,112,1021 JS
1700,JLG Real Estate,1078,HM,4,Scheldebuurt West        ,90,1078 HM
2750,Homecrew,1078,HM,4,Scheldebuurt West        ,126,1078 HM
1600,Expats. Amsterdam Rentals ,1078,HM,3,Scheldebuurt West        ,62,1078 HM
1550,Expats. Amsterdam Rentals ,1013,MM,2,Westerdokseiland        ,51,1013 MM
1500,Inxxx Rentals,1013,MM,2,Westerdokseiland        ,55,1013 MM
1800,V-Amsterdam,1013,MM,4,Westerdokseiland        ,76,1013 MM
1430,Holland2Stay,1013,LL,2,Westelijke eilanden        ,65,1013 LL
1400,Holland2Stay,1013,LL,2,Westelijke eilanden        ,66,1013 LL
1395,Holland2Stay,1013,LL,2,Westelijke eilanden        ,65,1013 LL
2500,Huisportaal.nl,1053,MN,3,Da Costabuurt Zuid        ,94,1053 MN
1850,Heeren Makelaars B.V.,1053,MN,3,Da Costabuurt Zuid        ,62,1053 MN
1950,Heeren Makelaars B.V.,1053,MN,2,Da Costabuurt Zuid        ,75,1053 MN
1570,Domica Amsterdam,1081,EB,2,Buitenveldert Zuidwest        ,48,1081 EB
1850,Amsterdam Housing,1081,EB,3,Buitenveldert Zuidwest        ,100,1081 EB
1400,PRO makelaars,1081,EB,4,Buitenveldert Zuidwest        ,82,1081 EB
1300,Amsterdam Rentals,1054,TN,2,Cremerbuurt West        ,34,1054 TN
1400,PRO makelaars,1054,TN,3,Cremerbuurt West        ,77,1054 TN
1300,PRO makelaars,1054,TN,3,Cremerbuurt West        ,76,1054 TN
2400,Dutch Housing Centre BV,1094,LJ,3,Noordwestkwadrant Indische buurt Zuid        ,125,1094 LJ
1600,The Rental Agency Amsterdam,1094,LJ,2,Noordwestkwadrant Indische buurt Zuid        ,50,1094 LJ
2000,Inter Immo Amsterdam,1094,LJ,5,Noordwestkwadrant Indische buurt Zuid        ,117,1094 LJ
1750,Home of Orange,1058,HH,2,Legmeerpleinbuurt        ,133,1058 HH
2995,The Real Estate Company,1058,HH,3,Legmeerpleinbuurt        ,112,1058 HH
2950,Koops Makelaardij Amsterdam,1058,HH,4,Legmeerpleinbuurt        ,100,1058 HH
1350,Expatservice Amsterdam,1058,NM,2,Westlandgrachtbuurt        ,50,1058 NM
1600,ViaDaan,1058,NM,4,Westlandgrachtbuurt        ,95,1058 NM
1995,The Rental Agency Amsterdam,1058,NM,3,Westlandgrachtbuurt        ,76,1058 NM
1650,Mid-stay Apartments,1012,TK,2,Hemelrijk        ,50,1012 TK
1300,Residential Real Estate,1012,TK,1,Hemelrijk        ,40,1012 TK
1375,The Perfect House,1012,TK,2,Hemelrijk        ,60,1012 TK
1150,Van Huis Uit Makelaars,1012,NC,1,Nieuwendijk Noord        ,35,1012 NC
1500,Van Huis Uit Makelaars,1012,NC,2,Nieuwendijk Noord        ,75,1012 NC
1400,+31 Vastgoed,1012,NC,2,Nieuwendijk Noord        ,55,1012 NC
1650,Grand Relocation,1072,JW,3,Cornelis Troostbuurt        ,67,1072 JW
1850,Grand Relocation,1072,JW,3,Cornelis Troostbuurt        ,75,1072 JW
1525,Grand Relocation,1072,JW,3,Cornelis Troostbuurt        ,50,1072 JW
1875,Grand Relocation,1095,MB,3,RI Oost terrein        ,110,1095 MB
1500,Inter Immo Amsterdam,1095,MB,2,RI Oost terrein        ,50,1095 MB
1495,ViaDaan,1095,MB,2,RI Oost terrein        ,54,1095 MB
1785,Grand Relocation,1013,LL,3,Westelijke eilanden        ,56,1013 LL
1575,Grand Relocation,1013,LL,2,Westelijke eilanden        ,51,1013 LL
1605,Grand Relocation,1013,LL,2,Westelijke eilanden        ,53,1013 LL
1540,Grand Relocation,1057,ZX,3,Filips van Almondekwartier        ,100,1057 ZX
1760,Grand Relocation,1057,ZX,3,Filips van Almondekwartier        ,54,1057 ZX
1450,Grand Apartments Amsterdam,1057,ZX,2,Filips van Almondekwartier        ,50,1057 ZX
1695,Tolsma Vastgoed Beheer,1071,BT,3,Concertgebouwbuurt        ,65,1071 BT
1600,Dutch Housing Centre BV,1071,BT,2,Concertgebouwbuurt        ,49,1071 BT
1495,Lexis Real Estate,1071,BT,2,Concertgebouwbuurt        ,60,1071 BT
1750,Makelaarswinkel B.V.,1011,NC,3,Uilenburg        ,105,1011 NC
1850,Eefje Voogd Makelaardij,1011,NC,3,Uilenburg        ,98,1011 NC
4000,Engel en Volkers Amsterdam ,1011,NC,5,Uilenburg        ,204,1011 NC
1350,Hoen Makelaars B.V.,1078,ES,2,Scheldebuurt West        ,49,1078 ES
2450,Ouwehand v/d Meijden Makelaars,1078,ES,3,Scheldebuurt West        ,80,1078 ES
2250,Peter Bruin Makelaardij,1078,ES,3,Scheldebuurt West        ,70,1078 ES
1595,Visch & Van Zeggelaar Amsterdam,1067,MT,3,Buurt 8        ,50,1067 MT
1350,Hevesta Bemiddeling,1067,MT,1,Buurt 8        ,37,1067 MT
1350,Expatservice Amsterdam,1067,MT,2,Buurt 8        ,50,1067 MT
1900,Visch & Van Zeggelaar Amsterdam,1082,MK,3,Zuidas Zuid        ,74,1082 MK
1725,BrinkBorgh Makelaardij,1082,MK,3,Zuidas Zuid        ,85,1082 MK
1750,Von Poll Real Estate - Centrum,1082,MK,3,Zuidas Zuid        ,60,1082 MK
1500,Sweers & Boys,1014,ZG,2,Houthavens West        ,53,1014 ZG
1500,Linger OG,1014,ZG,3,Houthavens West        ,50,1014 ZG
1450,Aham Vastgoed,1014,ZG,3,Houthavens West        ,50,1014 ZG
1475,Aham Vastgoed,1015,AK,3,Langestraat e.o.        ,55,1015 AK
1500,Amsterdam Real Estate,1015,AK,2,Langestraat e.o.        ,65,1015 AK
1900,Amsterdam Real Estate,1015,AK,3,Langestraat e.o.        ,80,1015 AK
2800,Tolsma Vastgoed Beheer,1061,BL,5,Kolenkitbuurt Zuid        ,73,1061 BL
1425,Rosmuller Makelaars,1061,BL,3,Kolenkitbuurt Zuid        ,70,1061 BL
2150,City Homes,1061,BL,3,Kolenkitbuurt Zuid        ,100,1061 BL
2150,Expata,1074,ET,3,Willibrordusbuurt        ,90,1074 ET
2250,Van Huis Uit Makelaars,1074,ET,4,Willibrordusbuurt        ,90,1074 ET
1395,MyhomeBnB Amsterdam,1074,ET,2,Willibrordusbuurt        ,35,1074 ET
2950,Amstelland Makelaars,1092,CA,5,Oosterparkbuurt Zuidoost        ,144,1092 CA
1600,Koops Makelaardij Amsterdam,1092,CA,3,Oosterparkbuurt Zuidoost        ,55,1092 CA
1250,Grand Relocation,1092,CA,2,Oosterparkbuurt Zuidoost        ,35,1092 CA
1600,The Rental Agency Amsterdam,1015,GJ,3,Driehoekbuurt        ,68,1015 GJ
1500,HousingNet,1015,GJ,3,Driehoekbuurt        ,60,1015 GJ
1650,Expatservice Amsterdam,1015,GJ,2,Driehoekbuurt        ,50,1015 GJ
1625,Grand Relocation,1024,ML,3,Markengouw Zuid        ,85,1024 ML
6000,AmsterHomes,1024,ML,3,Markengouw Zuid        ,162,1024 ML
2000,De Graaf & Groot Makelaars,1024,ML,4,Markengouw Zuid        ,78,1024 ML
1750,Relocation-Amsterdam,1013,PW,3,Houthavens West        ,60,1013 PW
1425,Collection Apartments,1013,PW,2,Houthavens West        ,50,1013 PW
1250,MA Residences,1013,PW,2,Houthavens West        ,25,1013 PW
1300,MA Residences,1076,KK,2,Van Tuyllbuurt        ,30,1076 KK
1475,Grand Relocation,1076,KK,3,Van Tuyllbuurt        ,48,1076 KK
1550,Grand Relocation,1076,KK,3,Van Tuyllbuurt        ,42,1076 KK
1995,Expatservice Amsterdam,1055,MR,3,Landlust Zuid        ,90,1055 MR
3475,City Housing Amsterdam,1055,MR,3,Landlust Zuid        ,130,1055 MR
1500,Homecrew,1055,MR,2,Landlust Zuid        ,53,1055 MR
1425,Thuis in Vastgoed,1018,SX,3,de Plantage        ,87,1018 SX
1550,Homecrew,1018,SX,2,de Plantage        ,55,1018 SX
1700,Inter Immo Amsterdam,1018,SX,3,de Plantage        ,97,1018 SX
1650,Amsterdam Housing,1017,KG,3,Leidsebuurt Noordoost        ,80,1017 KG
1500,Interhouse verhuurmakelaars Amsterdam,1017,KG,2,Leidsebuurt Noordoost        ,60,1017 KG
1900,AHA (Another Home Abroad),1017,KG,2,Leidsebuurt Noordoost        ,70,1017 KG
2850,Out Amsterdam,1016,LC,4,Bloemgrachtbuurt        ,115,1016 LC
2500,Expats. Amsterdam Rentals ,1016,LC,3,Bloemgrachtbuurt        ,90,1016 LC
1725,Grand Relocation,1016,LC,3,Bloemgrachtbuurt        ,90,1016 LC
2250,Amstel Housing Amsterdam,1072,VJ,5,Hercules Seghersbuurt        ,132,1072 VJ
1975,Amsterdam Beautiful Property Rental,1072,VJ,3,Hercules Seghersbuurt        ,80,1072 VJ
1795,Relocation-Amsterdam,1072,VJ,3,Hercules Seghersbuurt        ,75,1072 VJ
1375,Collection Apartments,1055,EW,2,Bosleeuw        ,50,1055 EW
1695,NederWoon verhuurmakelaars Amersfoort,1055,EW,2,Bosleeuw        ,70,1055 EW
1150,Voogd Makelaardij,1055,EW,1,Bosleeuw        ,25,1055 EW
1995,Amstelland Makelaars,1073,BG,4,Sarphatiparkbuurt        ,85,1073 BG
1400,Brantjes Makelaars Zaanstad,1073,BG,2,Sarphatiparkbuurt        ,44,1073 BG
1350,Ramon Mossel Makelaardij,1073,BG,2,Sarphatiparkbuurt        ,42,1073 BG
3000,CITYHOP Real Estate,1012,PS,3,Nieuwendijk Noord        ,125,1012 PS
1695,Expathousing.com (Amsterdam) ,1012,PS,3,Nieuwendijk Noord        ,76,1012 PS
1250,ViaDaan,1012,PS,1,Nieuwendijk Noord        ,30,1012 PS
575,ViaDaan,1078,CE,2,IJselbuurt West        ,12,1078 CE
1350,Amsterdam Housing,1078,CE,2,IJselbuurt West        ,50,1078 CE
2000,Hallie & Van Klooster,1078,CE,3,IJselbuurt West        ,127,1078 CE
1800,Rappange Makelaardij,1062,HN,2,Delflandpleinbuurt West        ,65,1062 HN
1850,Mooi Makelaardij,1062,HN,3,Delflandpleinbuurt West        ,87,1062 HN
1795,JLG Real Estate,1062,HN,3,Delflandpleinbuurt West        ,92,1062 HN
1900,BrinkBorgh Makelaardij,1013,MS,3,Planciusbuurt Noord        ,100,1013 MS
2750,Broersma Makelaardij,1013,MS,3,Planciusbuurt Noord        ,112,1013 MS
2950,Koops Makelaardij Amsterdam,1013,MS,4,Planciusbuurt Noord        ,100,1013 MS
3475,City Housing Amsterdam,1058,VS,3,Paramariboplein e.o.        ,130,1058 VS
1600,Engel en Volkers Amsterdam Centrum,1058,VS,2,Paramariboplein e.o.        ,44,1058 VS
1950,Alcoco.nl,1058,VS,3,Paramariboplein e.o.        ,90,1058 VS
1750,Alcoco.nl,1103,LN,2,G-buurt Oost        ,50,1103 LN
1500,Alcoco.nl,1103,LN,3,G-buurt Oost        ,75,1103 LN
1950,Alcoco.nl,1103,LN,2,G-buurt Oost        ,65,1103 LN
1600,Amstel Makelaardij o.g.,1072,AA,3,Frans Halsbuurt        ,62,1072 AA
1750,Ankersmit Makelaars Amsterdam,1072,AA,3,Frans Halsbuurt        ,70,1072 AA
